row ID	#featureID	cluster.index	libraryID	smiles	cas	inchi	libraryID_analogue	smiles_analogue	cas_analogue	inchi_analogue	libraryID_NAP	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_score	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores	AllFiles	componentindex
2636	932.9864844989536_4.777788502269282	718										-1														GNPS_MS2_2iso.mgf:2636###	-1
2639	1058.9346224652675_4.131493180661576	719										-1														GNPS_MS2_2iso.mgf:2639###	-1
2640	1408.0852423891504_5.069768840579711	720										-1														GNPS_MS2_2iso.mgf:2640###	-1
2641	225.6388542129304_1.8390168458781364	721										-1														GNPS_MS2_2iso.mgf:2641###	-1
2646	1211.6632918157525_5.060821402969793	722										-1														GNPS_MS2_2iso.mgf:2646###	-1
2651	1243.8122086394042_4.878933282828279	725										-1														GNPS_MS2_2iso.mgf:2651###	-1
2659	1199.0067239246384_4.985629742033387	726										-1														GNPS_MS2_2iso.mgf:2659###	-1
266	1404.8846937504422_5.127354422290387	75										-1														GNPS_MS2_2iso.mgf:266###	-1
2662	617.4618326822916_8.469316666666666	727										-1														GNPS_MS2_2iso.mgf:2662###	-1
2663	1050.1579473535157_4.823090597630093	728										-1														GNPS_MS2_2iso.mgf:2663###	-1
2671	297.24205355991273_6.986116966516739	729										-1														GNPS_MS2_2iso.mgf:2671###	-1
2673	350.1712835362683_2.178765564738292	730					Ser-Phe	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CO)N	0	"InChI=1S/C12H16N2O4/c13-9(7-15)11(16)14-10(12(17)18)6-8-4-2-1-3-5-8/h1-5,9-10,15H,6-7,13H2,(H,14,16)(H,17,18)/t9-,10-/m0/s1"		-1														GNPS_MS2_2iso.mgf:2673###	-1
2675	118.08631367940545_0.32414465267366316	731										-1														GNPS_MS2_2iso.mgf:2675###	-1
2682	1203.1825024365532_4.545289001692045	733										-1														GNPS_MS2_2iso.mgf:2682###	-1
2688	1104.825925642096_4.795632878787881	734										-1														GNPS_MS2_2iso.mgf:2688###	-1
2693	259.8945351046065_12.21523816964286	735										-1														GNPS_MS2_2iso.mgf:2693###	-1
2697	452.3143982357675_7.409182218091699	736										-1														GNPS_MS2_2iso.mgf:2697###	-1
2701	1166.8390022236504_5.054891766766764	737										-1														GNPS_MS2_2iso.mgf:2701###	-1
2702	261.13083034138214_0.9876548475762108	738										-1														GNPS_MS2_2iso.mgf:2702###	-1
2706	996.5233607458803_4.793802716823409	739										-1														GNPS_MS2_2iso.mgf:2706###	-1
2713	926.1671990570102_4.941510969793322	740										-1														GNPS_MS2_2iso.mgf:2713###	-1
2716	296.81237890172883_3.832352962962964	741										-1														GNPS_MS2_2iso.mgf:2716###	-1
2720	551.3959628018466_7.637962121212121	742										-1														GNPS_MS2_2iso.mgf:2720###	-1
2726	1338.7420646443397_4.9989980680061805	743										-1														GNPS_MS2_2iso.mgf:2726###	-1
2733	1121.2128506505846_4.676923456790125	744										-1														GNPS_MS2_2iso.mgf:2733###	-1
2738	232.15426485598064_0.7172261684643036	745										-1														GNPS_MS2_2iso.mgf:2738###	-1
2741	955.0374013253987_5.089587165910237	746										-1														GNPS_MS2_2iso.mgf:2741###	-1
2745	304.122490642657_0.9283609728506785	747										-1														GNPS_MS2_2iso.mgf:2745###	-1
2746	1069.8523155724931_5.055812749500999	748										-1														GNPS_MS2_2iso.mgf:2746###	-1
2747	793.411313948557_4.018077998979069	749										-1														GNPS_MS2_2iso.mgf:2747###	-1
2754	1304.1664769680995_4.810215226666662	752										-1														GNPS_MS2_2iso.mgf:2754###	-1
2760	295.22613781906904_6.676309584584592	754										-1														GNPS_MS2_2iso.mgf:2760###	-1
2764	1440.797644914499_5.047018882175226	755										-1														GNPS_MS2_2iso.mgf:2764###	-1
2765	797.4042719968058_1.005603979400749	756										-1														GNPS_MS2_2iso.mgf:2765###	-1
2774	853.4755024120761_4.410241952147907	758										-1														GNPS_MS2_2iso.mgf:2774###	-1
2778	1150.6370239257812_5.014125	759										-1														GNPS_MS2_2iso.mgf:2778###	-1
2780	747.7271045881188_4.657576624405707	760										-1														GNPS_MS2_2iso.mgf:2780###	-1
2783	895.6915311781137_4.86705623369849	761										-1														GNPS_MS2_2iso.mgf:2783###	-1
2786	1209.8158753562932_4.812143144750259	762										-1														GNPS_MS2_2iso.mgf:2786###	-1
2790	1344.246980993661_5.055891522762961	763										-1														GNPS_MS2_2iso.mgf:2790###	-1
2795	1080.5263477868173_5.083025410256412	765										-1														GNPS_MS2_2iso.mgf:2795###	-1
2797	1440.3966242352305_5.038227660110943	766										-1														GNPS_MS2_2iso.mgf:2797###	-1
2801	965.0271308654317_4.447925676365497	767										-1														GNPS_MS2_2iso.mgf:2801###	-1
2802	822.7308648542604_4.286959078133779	768										-1														GNPS_MS2_2iso.mgf:2802###	-1
2808	1105.0761228557167_4.708897742782153	769										-1														GNPS_MS2_2iso.mgf:2808###	-1
2813	1038.0869911232219_5.015811846153851	771										-1														GNPS_MS2_2iso.mgf:2813###	-1
2814	245.14856436925433_6.953190279860068	772										-1														GNPS_MS2_2iso.mgf:2814###	-1
2818	1218.5247112894974_4.745263823064774	773										-1														GNPS_MS2_2iso.mgf:2818###	-1
2820	1280.2602104780287_5.063830266465562	774										-1														GNPS_MS2_2iso.mgf:2820###	-1
2827	1103.1181438787376_4.643849494949496	775										-1														GNPS_MS2_2iso.mgf:2827###	-1
283	723.4396571604215_3.5092792480757846	76										-1														GNPS_MS2_2iso.mgf:283###	-1
2830	89.50642610643013_12.362063120039693	776										-1														GNPS_MS2_2iso.mgf:2830###	-1
2834	1462.0315069208293_5.006625961032119	777										-1														GNPS_MS2_2iso.mgf:2834###	-1
2841	138.51184590657553_12.360097222222223	778										-1														GNPS_MS2_2iso.mgf:2841###	-1
2844	1037.9631448681312_4.642305660874149	779										-1														GNPS_MS2_2iso.mgf:2844###	-1
2849	339.28954095252493_8.108750449775119	780										-1														GNPS_MS2_2iso.mgf:2849###	-1
2850	1244.1464487455692_4.894687628600822	781										-1														GNPS_MS2_2iso.mgf:2850###	-1
2854	808.431415665259_4.241628389154708	782										-1														GNPS_MS2_2iso.mgf:2854###	-1
2859	366.2920062209909_10.550371782178225	783										-1														GNPS_MS2_2iso.mgf:2859###	-1
2860	367.2817676206028_8.201134315286614	784										-1														GNPS_MS2_2iso.mgf:2860###	-1
2867	401.2665997444298_8.598240445517987	785										-1														GNPS_MS2_2iso.mgf:2867###	-1
2869	1238.081478174235_5.101772652953592	786										-1														GNPS_MS2_2iso.mgf:2869###	-1
2870	373.20338662943954_2.3591405913978503	787										-1														GNPS_MS2_2iso.mgf:2870###	-1
2871	1049.3012077376306_4.978090578597029	788										-1														GNPS_MS2_2iso.mgf:2871###	-1
2874	443.33389117343756_7.645850804424331	789										-1														GNPS_MS2_2iso.mgf:2874###	-1
2877	462.2322465325515_1.500705504587156	790										-1														GNPS_MS2_2iso.mgf:2877###	-1
2878	1117.6266367839141_5.163324529780562	791										-1														GNPS_MS2_2iso.mgf:2878###	-1
2880	239.23694277688688_7.946100572139304	792										-1														GNPS_MS2_2iso.mgf:2880###	-1
2882	977.641703345449_4.948495740149094	793										-1														GNPS_MS2_2iso.mgf:2882###	-1
2887	1343.201754210881_4.846054505208334	795										-1														GNPS_MS2_2iso.mgf:2887###	-1
289	247.11136170994928_0.6438323008849552	77										-1														GNPS_MS2_2iso.mgf:289###	-1
2891	1306.3102801158814_4.953991313448455	796										-1														GNPS_MS2_2iso.mgf:2891###	-1
2895	439.49534353030776_2.89778231372549	797										-1														GNPS_MS2_2iso.mgf:2895###	-1
2898	865.4891781100208_3.9385707246376818	799										-1														GNPS_MS2_2iso.mgf:2898###	-1
29	603.5276582933911_2.3253026545698927	16										-1														GNPS_MS2_2iso.mgf:29###	-1
2903	1406.1851238007202_5.037855555555558	800										-1														GNPS_MS2_2iso.mgf:2903###	-1
2905	603.4440071614213_8.36308862343572	801										-1														GNPS_MS2_2iso.mgf:2905###	-1
2908	512.3724264755194_7.603171658347197	803										-1														GNPS_MS2_2iso.mgf:2908###	-1
2911	1048.7526568013145_4.732173958333336	804										-1														GNPS_MS2_2iso.mgf:2911###	-1
2913	1109.76123046875_4.72265	806										-1														GNPS_MS2_2iso.mgf:2913###	-1
2916	1049.195433664738_5.344384864726901	807										-1														GNPS_MS2_2iso.mgf:2916###	-1
2917	285.149652196348_2.8686918238993715	808										-1														GNPS_MS2_2iso.mgf:2917###	-1
2918	1050.0151416739989_4.834433610271907	809										-1														GNPS_MS2_2iso.mgf:2918###	-1
2919	1255.4855470738794_4.927689625585019	810										-1														GNPS_MS2_2iso.mgf:2919###	-1
2923	219.19523235662095_6.942220180878556	811										-1														GNPS_MS2_2iso.mgf:2923###	-1
2924	1199.469431995669_5.141169404949974	812										-1														GNPS_MS2_2iso.mgf:2924###	-1
2927	616.3254191535599_3.0104520325203246	813										-1														GNPS_MS2_2iso.mgf:2927###	-1
2929	1180.3391632612474_5.459362788259961	814										-1														GNPS_MS2_2iso.mgf:2929###	-1
2932	317.20824567435074_6.722539464464475	815										-1														GNPS_MS2_2iso.mgf:2932###	-1
2936	612.50559084177_8.615640137614681	816										-1														GNPS_MS2_2iso.mgf:2936###	-1
2938	483.32756796678336_7.1126399284253585	817										-1														GNPS_MS2_2iso.mgf:2938###	-1
294	325.2348096664856_7.21154694940477	78										-1														GNPS_MS2_2iso.mgf:294###	-1
2940	1014.129055745191_4.906161051282054	818										-1														GNPS_MS2_2iso.mgf:2940###	-1
2941	333.0627047400493_3.8580655009920655	819										-1														GNPS_MS2_2iso.mgf:2941###	-1
295	377.26618975904813_7.672216741293529	79										-1														GNPS_MS2_2iso.mgf:295###	-1
2954	156.13795680444434_3.61831331834083	820										-1														GNPS_MS2_2iso.mgf:2954###	-1
2957	482.4048959955919_7.6634776315789495	821										-1														GNPS_MS2_2iso.mgf:2957###	-1
2959	1104.9505642645704_4.775210672736473	822										-1														GNPS_MS2_2iso.mgf:2959###	-1
2968	676.869283349795_3.2235935858585862	823										-1														GNPS_MS2_2iso.mgf:2968###	-1
2969	982.893033051095_4.3787938974359015	824										-1														GNPS_MS2_2iso.mgf:2969###	-1
2971	705.5131530761719_8.362841666666668	825										-1														GNPS_MS2_2iso.mgf:2971###	-1
2973	507.2929754605528_2.683689122807018	826										-1														GNPS_MS2_2iso.mgf:2973###	-1
2974	1096.3047591374311_4.182261465141615	827										-1														GNPS_MS2_2iso.mgf:2974###	-1
2977	277.21580183518483_6.807588905547237	828	"9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid"		89886420		Curcumol		4871970			-1														GNPS_MS2_2iso.mgf:2977###	-1
2978	323.21913892374414_6.680267846385539	829										-1														GNPS_MS2_2iso.mgf:2978###	-1
2981	365.2658051173912_8.860283306581065	830										-1														GNPS_MS2_2iso.mgf:2981###	-1
2984	1440.0968162674883_5.024308819018411	831										-1														GNPS_MS2_2iso.mgf:2984###	-1
2985	1140.7698989884902_4.8780836106908785	832										-1														GNPS_MS2_2iso.mgf:2985###	-1
2988	719.5300649838036_8.523374429727737	833										-1														GNPS_MS2_2iso.mgf:2988###	-1
2989	1044.737134105293_4.779906544901071	834										-1														GNPS_MS2_2iso.mgf:2989###	-1
299	847.224636022778_4.426403667745418	80										-1														GNPS_MS2_2iso.mgf:299###	-1
2992	1300.5791549596752_5.041783984799129	835										-1														GNPS_MS2_2iso.mgf:2992###	-1
3	349.1971556694911_2.345561440000002	2										-1														GNPS_MS2_2iso.mgf:3###	-1
300	229.15418334289222_0.9286845010615711	81	Spectral Match to Ile-Pro from NIST14				Spectral Match to Val-Pro from NIST14					-1														GNPS_MS2_2iso.mgf:300###	-1
3003	215.20035893595266_8.141382426778245	838										-1														GNPS_MS2_2iso.mgf:3003###	-1
3005	1204.009684379717_4.91457786417833	840										-1														GNPS_MS2_2iso.mgf:3005###	-1
3010	617.5126479392997_8.945296748633888	841										-1														GNPS_MS2_2iso.mgf:3010###	-1
3019	1482.2359675753357_4.987871066666659	845										-1														GNPS_MS2_2iso.mgf:3019###	-1
3020	1383.7729780260279_4.759109158926726	846										-1														GNPS_MS2_2iso.mgf:3020###	-1
3023	1180.4655183839047_5.190039532520317	847										-1														GNPS_MS2_2iso.mgf:3023###	-1
3025	388.5093672932226_12.416694947209658	848										-1														GNPS_MS2_2iso.mgf:3025###	-1
3027	1218.6913003679626_4.724564017489718	849										-1														GNPS_MS2_2iso.mgf:3027###	-1
3030	1050.3802410713395_5.071359796437661	850										-1														GNPS_MS2_2iso.mgf:3030###	-1
3034	317.24575782510243_9.824560398009943	851										-1														GNPS_MS2_2iso.mgf:3034###	-1
3038	301.2137329648227_7.7014818678589165	852										-1														GNPS_MS2_2iso.mgf:3038###	-1
304	442.26570442420166_0.6642356481481478	82										-1														GNPS_MS2_2iso.mgf:304###	-1
3042	1140.8945528044358_4.820217169431875	853										-1														GNPS_MS2_2iso.mgf:3042###	-1
3043	1279.8062527083991_5.057230259870062	854										-1														GNPS_MS2_2iso.mgf:3043###	-1
3049	1303.878959137045_4.857279166666664	855										-1														GNPS_MS2_2iso.mgf:3049###	-1
3051	963.8073917857323_4.342451846073846	856										-1														GNPS_MS2_2iso.mgf:3051###	-1
3064	229.2161311290338_7.700244116161609	859										-1														GNPS_MS2_2iso.mgf:3064###	-1
3066	531.3866714010621_7.668585188008133	860										-1														GNPS_MS2_2iso.mgf:3066###	-1
3067	884.16119158644_4.766814712097204	861										-1														GNPS_MS2_2iso.mgf:3067###	-1
3070	359.3159767479318_8.701124999999996	864										-1														GNPS_MS2_2iso.mgf:3070###	-1
3083	1132.9253132000783_5.031977506361325	868										-1														GNPS_MS2_2iso.mgf:3083###	-1
3085	1138.1984605754396_4.916247788565265	869										-1														GNPS_MS2_2iso.mgf:3085###	-1
3086	631.4779052734375_8.796958333333333	870										-1														GNPS_MS2_2iso.mgf:3086###	-1
310	365.10540501982166_0.22903442622950823	84	Lactose		63423		Lactose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	63423	"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11?,12?/m1/s1"		-1														GNPS_MS2_2iso.mgf:310###	-1
3104	1167.3846587878422_5.0586959157787925	873										-1														GNPS_MS2_2iso.mgf:3104###	-1
3109	1180.15754173895_5.047797829582	876										-1														GNPS_MS2_2iso.mgf:3109###	-1
3111	491.2348072171789_0.7964010869565213	877										-1														GNPS_MS2_2iso.mgf:3111###	-1
3112	324.49126660976077_3.049067451420029	878										-1														GNPS_MS2_2iso.mgf:3112###	-1
3113	337.2737058336837_7.6617120934959395	879										-1														GNPS_MS2_2iso.mgf:3113###	-1
3117	1163.6518797835738_5.079046671866873	880										-1														GNPS_MS2_2iso.mgf:3117###	-1
3121	1045.023670002444_4.822087537993923	881										-1														GNPS_MS2_2iso.mgf:3121###	-1
3124	653.3549845443903_3.949741204531906	882										-1														GNPS_MS2_2iso.mgf:3124###	-1
3126	287.88885584739285_12.357421453373016	883										-1														GNPS_MS2_2iso.mgf:3126###	-1
3130	856.0829886241143_5.1008819569569575	884										-1														GNPS_MS2_2iso.mgf:3130###	-1
3134	389.202693189954_0.9659499557913357	885	Gln Glu Leu									-1														GNPS_MS2_2iso.mgf:3134###	-1
3138	829.6547976061893_4.876784711181771	886										-1														GNPS_MS2_2iso.mgf:3138###	-1
3139	1196.263600749565_4.8774952160493825	887										-1														GNPS_MS2_2iso.mgf:3139###	-1
3142	471.36615196395564_8.55694618902439	888										-1														GNPS_MS2_2iso.mgf:3142###	-1
3143	570.4573588810941_7.608692784552846	889										-1														GNPS_MS2_2iso.mgf:3143###	-1
3144	1210.2475647446988_4.668924026666668	890										-1														GNPS_MS2_2iso.mgf:3144###	-1
3146	1219.0245753508473_4.733528596757856	891										-1														GNPS_MS2_2iso.mgf:3146###	-1
3148	903.6980875028013_4.900805676516332	892										-1														GNPS_MS2_2iso.mgf:3148###	-1
3150	1373.7105432551225_4.827414015748031	893										-1														GNPS_MS2_2iso.mgf:3150###	-1
316	392.21784742680717_2.520954430379747	87										-1														GNPS_MS2_2iso.mgf:316###	-1
3162	264.14454889217143_2.237028580024068	894										-1														GNPS_MS2_2iso.mgf:3162###	-1
3167	733.5458682394619_8.835223801830903	896	PC(16:0/16:0); [M+H]+ C40H81N1O8P1									-1														GNPS_MS2_2iso.mgf:3167###	-1
3169	481.3352312054834_7.160093924731178	897										-1														GNPS_MS2_2iso.mgf:3169###	-1
3170	1161.465545262626_5.005629703476481	898										-1														GNPS_MS2_2iso.mgf:3170###	-1
3172	1180.2814263204777_5.287554639709694	899										-1														GNPS_MS2_2iso.mgf:3172###	-1
3174	1440.8976455244174_5.06417562940584	900										-1														GNPS_MS2_2iso.mgf:3174###	-1
3178	487.3602219922637_7.651139334341909	901										-1														GNPS_MS2_2iso.mgf:3178###	-1
3185	931.5210898918225_4.800248452012385	902										-1														GNPS_MS2_2iso.mgf:3185###	-1
3187	1044.5935489280366_4.561365329920364	903										-1														GNPS_MS2_2iso.mgf:3187###	-1
3188	1047.8766355159607_4.818578275164396	904										-1														GNPS_MS2_2iso.mgf:3188###	-1
3189	583.254636981403_5.285123395931141	905	Biliverdin		114250		Biliverdin		114250			-1														GNPS_MS2_2iso.mgf:3189###	-1
3193	1348.7513016099672_4.722780864197537	906										-1														GNPS_MS2_2iso.mgf:3193###	-1
3195	1316.9158427046398_5.029448969603306	908										-1														GNPS_MS2_2iso.mgf:3195###	-1
